city_a,city_b,scheduled_flights,eligible_arrivals,delayed_arrivals,cancelled_flights,diverted_flights,arrival_delay_rate,cancellation_rate,diversion_rate
"Dallas, TX","Harlingen/San Benito, TX",758,744,140,13,1,0.1881720430107527,0.017150395778364115,0.0013192612137203166
"Denver, CO","Lihue, HI",758,743,77,12,3,0.10363391655450875,0.0158311345646438,0.00395778364116095
"Oklahoma City, OK","Seattle, WA",758,752,142,6,0,0.18882978723404256,0.0079155672823219,0.0
"Atlanta, GA","Honolulu, HI",756,751,149,4,1,0.19840213049267644,0.005291005291005291,0.0013227513227513227
"Cincinnati, OH","St. Petersburg, FL",756,749,233,5,2,0.31108144192256343,0.006613756613756613,0.0026455026455026454
"Honolulu, HI","Houston, TX",756,749,141,5,2,0.1882510013351135,0.006613756613756613,0.0026455026455026454
"Key West, FL","Newark, NJ",756,741,208,9,6,0.2807017543859649,0.011904761904761904,0.007936507936507936
"Charlotte, NC","Dallas, TX",754,748,213,3,3,0.28475935828877,0.003978779840848806,0.003978779840848806
"Knoxville, TN","Philadelphia, PA",753,715,167,36,2,0.23356643356643356,0.04780876494023904,0.0026560424966799467
"Grand Rapids, MI","Phoenix, AZ",752,749,163,3,0,0.21762349799732977,0.003989361702127659,0.0
"Fort Lauderdale, FL","Myrtle Beach, SC",751,743,161,7,1,0.21668909825033647,0.009320905459387484,0.0013315579227696406
"Houston, TX","Oakland, CA",749,739,170,6,4,0.23004059539918809,0.00801068090787717,0.0053404539385847796
"Austin, TX","Columbus, OH",748,747,178,0,1,0.23828647925033467,0.0,0.001336898395721925
"Omaha, NE","San Francisco, CA",746,740,158,4,2,0.21351351351351353,0.005361930294906166,0.002680965147453083
"Atlantic City, NJ","Fort Myers, FL",744,737,118,5,2,0.16010854816824965,0.006720430107526882,0.002688172043010753
"Burbank, CA","Santa Rosa, CA",744,709,134,29,6,0.18899858956276447,0.038978494623655914,0.008064516129032258
"Charlotte Amalie, VI","Fort Lauderdale, FL",744,725,84,3,16,0.11586206896551725,0.004032258064516129,0.021505376344086023
"Indianapolis, IN","Sarasota/Bradenton, FL",744,736,182,6,2,0.24728260869565216,0.008064516129032258,0.002688172043010753
"Nashville, TN","Portland, OR",744,737,167,6,1,0.2265943012211669,0.008064516129032258,0.0013440860215053765
"Louisville, KY","Phoenix, AZ",743,736,171,3,4,0.23233695652173914,0.004037685060565276,0.005383580080753701
"Appleton, WI","Atlanta, GA",742,724,159,16,2,0.21961325966850828,0.0215633423180593,0.0026954177897574125
"Cincinnati, OH","Nashville, TN",742,740,154,2,0,0.20810810810810812,0.0026954177897574125,0.0
"Kansas City, MO","San Francisco, CA",742,729,119,9,4,0.16323731138545952,0.012129380053908356,0.005390835579514825
"Long Beach, CA","Nashville, TN",742,739,125,2,1,0.16914749661705006,0.0026954177897574125,0.0013477088948787063
"New York, NY","Santa Ana, CA",742,727,168,9,6,0.2310866574965612,0.012129380053908356,0.008086253369272238
"Atlanta, GA","Green Bay, WI",740,731,133,5,4,0.18194254445964433,0.006756756756756757,0.005405405405405406
"Atlantic City, NJ","Tampa, FL",740,726,139,12,2,0.19146005509641872,0.016216216216216217,0.002702702702702703
"Greer, SC","Nashville, TN",740,737,135,2,1,0.18317503392130258,0.002702702702702703,0.0013513513513513514
"Kahului, HI","Long Beach, CA",740,737,63,3,0,0.08548168249660787,0.004054054054054054,0.0
"Appleton, WI","Dallas/Fort Worth, TX",738,731,142,2,5,0.19425444596443228,0.0027100271002710027,0.006775067750677507
"Pittsburgh, PA","Sarasota/Bradenton, FL",738,735,149,2,1,0.20272108843537415,0.0027100271002710027,0.0013550135501355014
"Salt Lake City, UT","Tampa, FL",737,733,92,4,0,0.12551159618008187,0.005427408412483039,0.0
"Appleton, WI","Charlotte, NC",736,730,131,6,0,0.17945205479452056,0.008152173913043478,0.0
"Des Moines, IA","Houston, TX",736,725,147,10,1,0.20275862068965517,0.01358695652173913,0.001358695652173913
"Charleston, SC","Houston, TX",735,727,203,4,4,0.2792297111416781,0.005442176870748299,0.005442176870748299
"Arcata/Eureka, CA","Los Angeles, CA",734,726,83,2,6,0.11432506887052342,0.0027247956403269754,0.008174386920980926
"Atlanta, GA","Cedar Rapids/Iowa City, IA",734,722,132,7,5,0.18282548476454294,0.009536784741144414,0.006811989100817439
"Birmingham, AL","Nashville, TN",734,726,165,8,0,0.22727272727272727,0.010899182561307902,0.0
"Denver, CO","Moline, IL",734,731,198,3,0,0.2708618331053352,0.004087193460490463,0.0
"Gainesville, FL","Miami, FL",734,727,93,6,1,0.1279229711141678,0.008174386920980926,0.0013623978201634877
"Guam, TT","Saipan, TT",734,732,43,2,0,0.05874316939890711,0.0027247956403269754,0.0
"Oklahoma City, OK","Orlando, FL",734,724,167,6,4,0.23066298342541436,0.008174386920980926,0.005449591280653951
"Houston, TX","West Palm Beach/Palm Beach, FL",733,729,182,4,0,0.2496570644718793,0.005457025920873124,0.0
"Tampa, FL","White Plains, NY",733,720,128,7,6,0.17777777777777778,0.009549795361527967,0.008185538881309686
"Eugene, OR","Oakland, CA",732,730,139,2,0,0.19041095890410958,0.00273224043715847,0.0
"Fort Lauderdale, FL","Salt Lake City, UT",731,728,110,2,1,0.1510989010989011,0.0027359781121751026,0.0013679890560875513
"Honolulu, HI","Ontario, CA",731,725,150,4,2,0.20689655172413793,0.005471956224350205,0.0027359781121751026
"Las Vegas, NV","Lubbock, TX",731,725,123,4,2,0.1696551724137931,0.005471956224350205,0.0027359781121751026
"Los Angeles, CA","Pasco/Kennewick/Richland, WA",731,728,96,2,1,0.13186813186813187,0.0027359781121751026,0.0013679890560875513
"Lubbock, TX","Phoenix, AZ",731,730,107,0,1,0.14657534246575343,0.0,0.0013679890560875513
"Midland/Odessa, TX","Phoenix, AZ",731,723,152,4,4,0.21023513139695713,0.005471956224350205,0.005471956224350205
"Aguadilla, PR","Newark, NJ",730,709,176,11,10,0.24823695345557123,0.015068493150684932,0.0136986301369863
"Atlanta, GA","Roanoke, VA",730,712,124,12,6,0.17415730337078653,0.01643835616438356,0.00821917808219178
"Atlanta, GA","Sioux Falls, SD",730,712,174,14,4,0.2443820224719101,0.019178082191780823,0.005479452054794521
"Billings, MT","Minneapolis, MN",730,724,139,5,1,0.1919889502762431,0.00684931506849315,0.0013698630136986301
"Birmingham, AL","Las Vegas, NV",730,727,138,1,2,0.18982118294360384,0.0013698630136986301,0.0027397260273972603
"Boston, MA","Presque Isle/Houlton, ME",730,723,131,4,3,0.18118948824343015,0.005479452054794521,0.00410958904109589
"Bozeman, MT","Newark, NJ",730,722,148,2,6,0.20498614958448755,0.0027397260273972603,0.00821917808219178
"Charleston, SC","Dallas, TX",730,721,180,6,3,0.24965325936199723,0.00821917808219178,0.00410958904109589
"Charlotte, NC","Lafayette, LA",730,707,154,23,0,0.21782178217821782,0.031506849315068496,0.0
"Chicago, IL","Joplin, MO",730,695,164,29,6,0.23597122302158274,0.03972602739726028,0.00821917808219178
"Chicago, IL","Sioux City, IA",730,698,216,20,12,0.30945558739255014,0.0273972602739726,0.01643835616438356
"Cincinnati, OH","Sarasota/Bradenton, FL",730,722,166,4,4,0.2299168975069252,0.005479452054794521,0.005479452054794521
"Dallas, TX","Pittsburgh, PA",730,724,155,5,1,0.21408839779005526,0.00684931506849315,0.0013698630136986301
"Dallas/Fort Worth, TX","Harrisburg, PA",730,715,233,14,1,0.3258741258741259,0.019178082191780823,0.0013698630136986301
"Dallas/Fort Worth, TX","Yuma, AZ",730,705,122,16,9,0.17304964539007092,0.021917808219178082,0.012328767123287671
"Dayton, OH","Denver, CO",730,729,153,0,1,0.20987654320987653,0.0,0.0013698630136986301
"Denver, CO","Greensboro/High Point, NC",730,725,154,4,1,0.21241379310344827,0.005479452054794521,0.0013698630136986301
"Denver, CO","Hobbs, NM",730,709,216,17,4,0.304654442877292,0.023287671232876714,0.005479452054794521
"Denver, CO","Kona, HI",730,720,89,4,6,0.12361111111111112,0.005479452054794521,0.00821917808219178
"Denver, CO","Lexington, KY",730,727,183,2,1,0.2517193947730399,0.0027397260273972603,0.0013698630136986301
"Denver, CO","Salina, KS",730,712,194,12,6,0.27247191011235955,0.01643835616438356,0.00821917808219178
"Detroit, MI","Escanaba, MI",730,701,99,26,3,0.14122681883024252,0.03561643835616438,0.00410958904109589
"Detroit, MI","Iron Mountain/Kingsfd, MI",730,712,149,12,6,0.20926966292134833,0.01643835616438356,0.00821917808219178
"Eugene, OR","Sacramento, CA",730,728,85,0,2,0.11675824175824176,0.0,0.0027397260273972603
"Fayetteville, AR","Washington, DC",730,696,107,32,2,0.15373563218390804,0.043835616438356165,0.0027397260273972603
"Fort Wayne, IN","Minneapolis, MN",730,722,157,5,3,0.21745152354570638,0.00684931506849315,0.00410958904109589
"Guam, TT","Honolulu, HI",730,725,75,4,1,0.10344827586206896,0.005479452054794521,0.0013698630136986301
"Hobbs, NM","Houston, TX",730,709,179,15,6,0.2524682651622003,0.02054794520547945,0.00821917808219178
"Honolulu, HI","Minneapolis, MN",730,717,108,10,3,0.1506276150627615,0.0136986301369863,0.00410958904109589
"Johnstown, PA","Washington, DC",730,704,159,22,4,0.22585227272727273,0.030136986301369864,0.005479452054794521
"Kona, HI","Las Vegas, NV",730,723,71,3,4,0.09820193637621023,0.00410958904109589,0.005479452054794521
"Kona, HI","Lihue, HI",730,728,91,2,0,0.125,0.0027397260273972603,0.0
"Las Vegas, NV","Lihue, HI",730,721,69,1,8,0.0957004160887656,0.0013698630136986301,0.010958904109589041
"Las Vegas, NV","Midland/Odessa, TX",730,726,125,3,1,0.1721763085399449,0.00410958904109589,0.0013698630136986301
"Lewiston, ID","Salt Lake City, UT",730,728,42,0,2,0.057692307692307696,0.0,0.0027397260273972603
"Memphis, TN","Salt Lake City, UT",730,728,89,2,0,0.12225274725274725,0.0027397260273972603,0.0
"Minneapolis, MN","Oklahoma City, OK",730,722,139,3,5,0.1925207756232687,0.00410958904109589,0.00684931506849315
"Minneapolis, MN","Pasco/Kennewick/Richland, WA",730,729,125,0,1,0.17146776406035666,0.0,0.0013698630136986301
"Minneapolis, MN","Sault Ste. Marie, MI",730,720,137,7,3,0.19027777777777777,0.009589041095890411,0.00410958904109589
"Minneapolis, MN","South Bend, IN",730,723,111,6,1,0.15352697095435686,0.00821917808219178,0.0013698630136986301
"Omaha, NE","Orlando, FL",730,720,139,9,1,0.19305555555555556,0.012328767123287671,0.0013698630136986301
"Sacramento, CA","Washington, DC",730,726,135,2,2,0.1859504132231405,0.0027397260273972603,0.0027397260273972603
"Tallahassee, FL","Washington, DC",730,675,165,53,2,0.24444444444444444,0.07260273972602739,0.0027397260273972603
"Bend/Redmond, OR","Los Angeles, CA",729,728,74,0,1,0.10164835164835165,0.0,0.0013717421124828531
"Ketchikan, AK","Sitka, AK",729,706,150,16,7,0.21246458923512748,0.02194787379972565,0.009602194787379973
"San Juan, PR","White Plains, NY",729,712,184,8,9,0.25842696629213485,0.010973936899862825,0.012345679012345678
"Amarillo, TX","Las Vegas, NV",728,722,107,6,0,0.1481994459833795,0.008241758241758242,0.0
"Cedar Rapids/Iowa City, IA","Washington, DC",728,692,141,31,5,0.203757225433526,0.042582417582417584,0.006868131868131868
"Charlotte, NC","Santa Ana, CA",728,717,149,5,6,0.20781032078103207,0.006868131868131868,0.008241758241758242
"Chicago, IL","Morgantown, WV",728,684,198,34,10,0.2894736842105263,0.046703296703296704,0.013736263736263736
"Dallas, TX","Santa Ana, CA",728,718,151,7,3,0.21030640668523676,0.009615384615384616,0.004120879120879121
"Denver, CO","Shreveport, LA",728,721,175,2,5,0.24271844660194175,0.0027472527472527475,0.006868131868131868
"Denver, CO","Sioux City, IA",728,712,233,12,4,0.32724719101123595,0.016483516483516484,0.005494505494505495
"Detroit, MI","Marquette, MI",728,711,127,16,1,0.17862165963431786,0.02197802197802198,0.0013736263736263737
"Grand Rapids, MI","Punta Gorda, FL",728,725,153,0,3,0.2110344827586207,0.0,0.004120879120879121
"Indianapolis, IN","Salt Lake City, UT",728,718,83,10,0,0.11559888579387187,0.013736263736263736,0.0
"Lewiston, ID","Seattle, WA",728,721,64,4,3,0.08876560332871013,0.005494505494505495,0.004120879120879121
"Los Angeles, CA","Prescott, AZ",728,714,178,12,2,0.24929971988795518,0.016483516483516484,0.0027472527472527475
"New York, NY","San Antonio, TX",728,710,120,11,7,0.16901408450704225,0.01510989010989011,0.009615384615384616
"Sarasota/Bradenton, FL","St. Louis, MO",728,722,127,4,2,0.17590027700831026,0.005494505494505495,0.0027472527472527475
"Anchorage, AK","Phoenix, AZ",727,720,123,0,7,0.17083333333333334,0.0,0.009628610729023384
"Atlanta, GA","Santa Barbara, CA",727,706,192,15,6,0.2719546742209632,0.02063273727647868,0.008253094910591471
"Chicago, IL","Salina, KS",727,706,180,19,2,0.254957507082153,0.026134800550206328,0.002751031636863824
"Little Rock, AR","Washington, DC",727,705,159,18,4,0.225531914893617,0.024759284731774415,0.005502063273727648
"Marquette, MI","Minneapolis, MN",727,703,114,23,1,0.16216216216216217,0.03163686382393398,0.001375515818431912
"Anchorage, AK","Kotzebue, AK",726,696,69,27,3,0.09913793103448276,0.0371900826446281,0.004132231404958678
"Columbus, OH","Salt Lake City, UT",726,724,105,2,0,0.14502762430939226,0.0027548209366391185,0.0
"Los Angeles, CA","St. George, UT",726,725,90,0,1,0.12413793103448276,0.0,0.0013774104683195593
"Milwaukee, WI","Salt Lake City, UT",726,724,131,2,0,0.18093922651933703,0.0027548209366391185,0.0
"Morgantown, WV","Washington, DC",726,693,140,33,0,0.20202020202020202,0.045454545454545456,0.0
"Pittsburgh, PA","Salt Lake City, UT",726,722,159,4,0,0.22022160664819945,0.005509641873278237,0.0
"San Luis Obispo, CA","Seattle, WA",726,716,168,7,3,0.2346368715083799,0.009641873278236915,0.004132231404958678
"Butte, MT","Denver, CO",725,711,175,11,3,0.24613220815752462,0.015172413793103448,0.004137931034482759
"Orlando, FL","Worcester, MA",725,707,128,7,11,0.18104667609618105,0.009655172413793104,0.015172413793103448
"Chicago, IL","Johnstown, PA",724,692,218,24,8,0.315028901734104,0.03314917127071823,0.011049723756906077
"Chicago, IL","Valparaiso, FL",724,716,181,7,1,0.2527932960893855,0.009668508287292817,0.0013812154696132596
"Cordova, AK","Yakutat, AK",724,700,74,17,7,0.10571428571428572,0.023480662983425413,0.009668508287292817
"Detroit, MI","Sault Ste. Marie, MI",724,711,132,10,3,0.18565400843881857,0.013812154696132596,0.004143646408839779
"Iron Mountain/Kingsfd, MI","Minneapolis, MN",724,708,151,14,2,0.2132768361581921,0.019337016574585635,0.0027624309392265192
"Juneau, AK","Petersburg, AK",724,701,101,13,10,0.14407988587731813,0.017955801104972375,0.013812154696132596
"Juneau, AK","Yakutat, AK",724,699,87,13,12,0.12446351931330472,0.017955801104972375,0.016574585635359115
"Petersburg, AK","Wrangell, AK",724,699,95,19,6,0.13590844062947066,0.026243093922651933,0.008287292817679558
"Anchorage, AK","Cordova, AK",723,709,107,9,5,0.15091678420310295,0.012448132780082987,0.006915629322268326
"Fort Lauderdale, FL","Pensacola, FL",723,712,165,10,1,0.23174157303370788,0.013831258644536652,0.0013831258644536654
"Juneau, AK","Ketchikan, AK",723,700,80,17,6,0.11428571428571428,0.02351313969571231,0.008298755186721992
"Ketchikan, AK","Wrangell, AK",723,704,128,12,7,0.18181818181818182,0.016597510373443983,0.009681881051175657
"Arcata/Eureka, CA","Denver, CO",722,711,116,2,9,0.1631504922644163,0.002770083102493075,0.012465373961218837
"Chicago, IL","Columbia, SC",722,700,181,20,2,0.25857142857142856,0.027700831024930747,0.002770083102493075
"Denver, CO","Joplin, MO",722,706,215,10,6,0.3045325779036827,0.013850415512465374,0.008310249307479225
"Orlando, FL","Pensacola, FL",722,699,147,22,1,0.21030042918454936,0.030470914127423823,0.0013850415512465374
"Sacramento, CA","Santa Barbara, CA",722,714,122,6,2,0.17086834733893558,0.008310249307479225,0.002770083102493075
"Cincinnati, OH","Sanford, FL",720,715,219,4,1,0.3062937062937063,0.005555555555555556,0.001388888888888889
"Las Vegas, NV","Little Rock, AR",720,716,147,3,1,0.2053072625698324,0.004166666666666667,0.001388888888888889
"Louisville, KY","Philadelphia, PA",720,702,153,16,2,0.21794871794871795,0.022222222222222223,0.002777777777777778
"Anchorage, AK","Barrow, AK",719,692,205,26,1,0.29624277456647397,0.03616133518776078,0.0013908205841446453
"Madison, WI","Newark, NJ",719,685,148,33,1,0.21605839416058395,0.0458970792767733,0.0013908205841446453
"Austin, TX","Oakland, CA",718,716,152,0,2,0.2122905027932961,0.0,0.002785515320334262
"Detroit, MI","Portland, OR",718,713,187,4,1,0.26227208976157085,0.005571030640668524,0.001392757660167131
"Fort Lauderdale, FL","Norfolk, VA",717,700,154,17,0,0.22,0.023709902370990237,0.0
"Boston, MA","Syracuse, NY",716,706,190,10,0,0.26912181303116145,0.013966480446927373,0.0
"Buffalo, NY","Phoenix, AZ",716,711,191,3,2,0.26863572433192684,0.004189944134078212,0.002793296089385475
"Anchorage, AK","Nome, AK",715,696,156,19,0,0.22413793103448276,0.026573426573426574,0.0
"Tulsa, OK","Washington, DC",715,650,209,59,6,0.32153846153846155,0.08251748251748252,0.008391608391608392
"Austin, TX","Burbank, CA",714,706,156,1,7,0.22096317280453256,0.0014005602240896359,0.00980392156862745
"Cincinnati, OH","Punta Gorda, FL",714,710,159,0,4,0.223943661971831,0.0,0.0056022408963585435
"Albuquerque, NM","Oakland, CA",712,710,99,1,1,0.13943661971830987,0.0014044943820224719,0.0014044943820224719
"Miami, FL","Portland, OR",712,705,158,3,4,0.22411347517730495,0.004213483146067416,0.0056179775280898875
"Asheville, NC","Denver, CO",710,701,177,2,7,0.2524964336661912,0.0028169014084507044,0.009859154929577466
"Kansas City, MO","Oakland, CA",710,701,158,6,3,0.2253922967189729,0.008450704225352112,0.004225352112676056
"Dallas, TX","Louisville, KY",706,692,140,7,7,0.2023121387283237,0.009915014164305949,0.009915014164305949
"Flint, MI","Sanford, FL",706,704,162,2,0,0.23011363636363635,0.0028328611898017,0.0
"Atlanta, GA","Burbank, CA",704,687,223,10,7,0.3245997088791849,0.014204545454545454,0.009943181818181818
"Los Angeles, CA","Palm Springs, CA",704,703,107,1,0,0.15220483641536273,0.0014204545454545455,0.0
"Austin, TX","Ontario, CA",702,698,135,2,2,0.19340974212034384,0.002849002849002849,0.002849002849002849
"Chicago, IL","Long Beach, CA",702,696,94,4,2,0.13505747126436782,0.005698005698005698,0.002849002849002849
"Nashville, TN","Sacramento, CA",702,697,147,2,3,0.2109038737446198,0.002849002849002849,0.004273504273504274
"Charlotte, NC","Jacksonville/Camp Lejeune, NC",701,658,143,42,1,0.21732522796352582,0.05991440798858773,0.0014265335235378032
"Akron, OH","Washington, DC",700,665,226,34,1,0.3398496240601504,0.04857142857142857,0.0014285714285714286
"Dallas, TX","Jacksonville, FL",700,690,209,6,4,0.30289855072463767,0.008571428571428572,0.005714285714285714
"Providence, RI","San Juan, PR",700,692,151,4,4,0.21820809248554912,0.005714285714285714,0.005714285714285714
"New Orleans, LA","San Diego, CA",698,691,204,7,0,0.2952243125904486,0.01002865329512894,0.0
"Anchorage, AK","Los Angeles, CA",697,695,97,0,2,0.13956834532374102,0.0,0.0028694404591104736
